From	To	Species	Gene Name
1452864_at	Q6ZPF2	Mus musculus	mediator of RNA polymerase II transcription, subunit 12 homolog (yeast)-like
1452864_at	Q8C9E3	Mus musculus	mediator of RNA polymerase II transcription, subunit 12 homolog (yeast)-like
1452864_at	Q8BQM9	Mus musculus	mediator of RNA polymerase II transcription, subunit 12 homolog (yeast)-like
1452864_at	Q6ZPK9	Mus musculus	mediator of RNA polymerase II transcription, subunit 12 homolog (yeast)-like
1422431_at	Q8BQ37	Mus musculus	melanoma antigen, family E, 1
1422431_at	Q6PCZ4	Mus musculus	melanoma antigen, family E, 1
1422431_at	Q8BG82	Mus musculus	melanoma antigen, family E, 1
1422431_at	Q99PB2	Mus musculus	melanoma antigen, family E, 1
1455899_x_at	O35718	Mus musculus	suppressor of cytokine signaling 3
1455899_x_at	P97803	Mus musculus	suppressor of cytokine signaling 3
1455899_x_at	B1AQL6	Mus musculus	suppressor of cytokine signaling 3
1455899_x_at	Q3U9J8	Mus musculus	suppressor of cytokine signaling 3
1455899_x_at	Q3U7X5	Mus musculus	suppressor of cytokine signaling 3
1427191_at	Q8R1P8	Mus musculus	natriuretic peptide receptor 2
1427191_at	Q99P52	Mus musculus	natriuretic peptide receptor 2
1427191_at	O55009	Mus musculus	natriuretic peptide receptor 2
1427191_at	Q8CGA9	Mus musculus	natriuretic peptide receptor 2
1427191_at	Q3TZ08	Mus musculus	natriuretic peptide receptor 2
1427191_at	Q6VVW5	Mus musculus	natriuretic peptide receptor 2
1427191_at	Q6VVW4	Mus musculus	natriuretic peptide receptor 2
1427191_at	B1AWI8	Mus musculus	natriuretic peptide receptor 2
1427191_at	Q6VVW3	Mus musculus	natriuretic peptide receptor 2
1417795_at	Q8C823	Mus musculus	cell adhesion molecule with homology to L1CAM
1417795_at	P70232	Mus musculus	cell adhesion molecule with homology to L1CAM
1417795_at	Q8C6W0	Mus musculus	cell adhesion molecule with homology to L1CAM
1417795_at	Q8BS24	Mus musculus	cell adhesion molecule with homology to L1CAM
1417795_at	A2RRK1	Mus musculus	cell adhesion molecule with homology to L1CAM
1417795_at	Q8VBY7	Mus musculus	cell adhesion molecule with homology to L1CAM
1421960_at	Q6PG12	Mus musculus	adenylate cyclase 3
1421960_at	Q80TY9	Mus musculus	adenylate cyclase 3
1421960_at	Q6PGC0	Mus musculus	adenylate cyclase 3
1421960_at	Q8VHH7	Mus musculus	adenylate cyclase 3
1421960_at	B8JK57	Mus musculus	adenylate cyclase 3
1421960_at	B8JK56	Mus musculus	adenylate cyclase 3
1421960_at	Q9JK77	Mus musculus	adenylate cyclase 3
1427946_s_at	Q8K150	Mus musculus	dihydropyrimidine dehydrogenase
1427946_s_at	Q8CHR6	Mus musculus	dihydropyrimidine dehydrogenase
1427946_s_at	Q8BW32	Mus musculus	dihydropyrimidine dehydrogenase
1427946_s_at	Q80XT4	Mus musculus	dihydropyrimidine dehydrogenase
1427946_s_at	Q3UEP3	Mus musculus	dihydropyrimidine dehydrogenase
1427946_s_at	Q811I9	Mus musculus	dihydropyrimidine dehydrogenase
1448250_at	Q920S5	Mus musculus	RIKEN cDNA 9030425E11 gene
1448250_at	Q8R373	Mus musculus	RIKEN cDNA 9030425E11 gene
1448250_at	Q8C1H8	Mus musculus	RIKEN cDNA 9030425E11 gene
1420349_at	P43117	Mus musculus	prostaglandin F receptor
1420349_at	Q60I90	Mus musculus	prostaglandin F receptor
1420349_at	Q9D627	Mus musculus	prostaglandin F receptor
1420349_at	Q8BNT7	Mus musculus	prostaglandin F receptor
1419226_at	Q99M67	Mus musculus	CD96 antigen
1419226_at	Q3U4S3	Mus musculus	CD96 antigen
1419226_at	Q7TMW0	Mus musculus	CD96 antigen
1419226_at	Q8C9U6	Mus musculus	CD96 antigen
1419226_at	Q3U0X8	Mus musculus	CD96 antigen
1450047_at	Q8C785	Mus musculus	heparan sulfate 6-O-sulfotransferase 2
1450047_at	Q3TAR0	Mus musculus	heparan sulfate 6-O-sulfotransferase 2
1450047_at	Q9QYK6	Mus musculus	heparan sulfate 6-O-sulfotransferase 2
1450047_at	B1AUS3	Mus musculus	heparan sulfate 6-O-sulfotransferase 2
1450047_at	A2AEM4	Mus musculus	heparan sulfate 6-O-sulfotransferase 2
1450047_at	Q80UW0	Mus musculus	heparan sulfate 6-O-sulfotransferase 2
1450047_at	Q6P4N9	Mus musculus	heparan sulfate 6-O-sulfotransferase 2
1416965_at	Q91W26	Mus musculus	proprotein convertase subtilisin/kexin type 1 inhibitor
1416965_at	Q9QXV0	Mus musculus	proprotein convertase subtilisin/kexin type 1 inhibitor
1416965_at	B1AUA4	Mus musculus	proprotein convertase subtilisin/kexin type 1 inhibitor
1416965_at	Q9ESU4	Mus musculus	proprotein convertase subtilisin/kexin type 1 inhibitor
1421087_at	O70361	Mus musculus	period homolog 3 (Drosophila)
1421087_at	O89119	Mus musculus	period homolog 3 (Drosophila)
1421087_at	A2A894	Mus musculus	period homolog 3 (Drosophila)
1421087_at	Q69ZA5	Mus musculus	period homolog 3 (Drosophila)
1421087_at	Q810D5	Mus musculus	period homolog 3 (Drosophila)
1421087_at	Q3UT12	Mus musculus	period homolog 3 (Drosophila)
1421087_at	Q8CBC2	Mus musculus	period homolog 3 (Drosophila)
1421694_a_at	Q3TNR6	Mus musculus	versican
1421694_a_at	Q3UXS4	Mus musculus	versican
1421694_a_at	Q8BS97	Mus musculus	versican
1421694_a_at	P70267	Mus musculus	versican
1421694_a_at	Q62059	Mus musculus	versican
1421694_a_at	Q62058	Mus musculus	versican
1421694_a_at	Q4VA91	Mus musculus	versican
1421694_a_at	Q3TTS3	Mus musculus	versican
1421694_a_at	Q05CR7	Mus musculus	versican
1421694_a_at	Q9CUU0	Mus musculus	versican
1421694_a_at	Q8C9U7	Mus musculus	versican
1421694_a_at	Q3TQ47	Mus musculus	versican
1427174_at	A2ARL5	Mus musculus	predicted gene 2004
1427174_at	A2BG90	Mus musculus	predicted gene 2004
1418450_at	Q6GU68	Mus musculus	immunoglobulin superfamily containing leucine-rich repeat
1417633_at	Q542X9	Mus musculus	superoxide dismutase 3, extracellular
1417633_at	Q3UM12	Mus musculus	superoxide dismutase 3, extracellular
1417633_at	Q64466	Mus musculus	superoxide dismutase 3, extracellular
1417633_at	O09164	Mus musculus	superoxide dismutase 3, extracellular
1417633_at	O88592	Mus musculus	superoxide dismutase 3, extracellular
1416168_at	O70629	Mus musculus	serine (or cysteine) peptidase inhibitor, clade F, member 1
1416168_at	O88691	Mus musculus	serine (or cysteine) peptidase inhibitor, clade F, member 1
1416168_at	Q5ND38	Mus musculus	serine (or cysteine) peptidase inhibitor, clade F, member 1
1416168_at	Q5ND37	Mus musculus	serine (or cysteine) peptidase inhibitor, clade F, member 1
1416168_at	P97298	Mus musculus	serine (or cysteine) peptidase inhibitor, clade F, member 1
1433757_a_at	Q80TM9	Mus musculus	nischarin
1433757_a_at	Q8CF63	Mus musculus	nischarin
1433757_a_at	Q8C354	Mus musculus	nischarin
1433757_a_at	Q9EPW8	Mus musculus	nischarin
1433757_a_at	Q91XW6	Mus musculus	nischarin
1433757_a_at	Q8C4X9	Mus musculus	nischarin
1433757_a_at	Q2YDV7	Mus musculus	nischarin
1433757_a_at	Q99LG6	Mus musculus	nischarin
1433757_a_at	Q9WUM6	Mus musculus	nischarin
1433757_a_at	Q8CBH0	Mus musculus	nischarin
1416576_at	O35718	Mus musculus	suppressor of cytokine signaling 3
1416576_at	P97803	Mus musculus	suppressor of cytokine signaling 3
1416576_at	B1AQL6	Mus musculus	suppressor of cytokine signaling 3
1416576_at	Q3U9J8	Mus musculus	suppressor of cytokine signaling 3
1416576_at	Q3U7X5	Mus musculus	suppressor of cytokine signaling 3
1426756_at	Q7TSI5	Mus musculus	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2
1426756_at	Q6PB93	Mus musculus	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2
1426756_at	Q922K5	Mus musculus	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2
1426756_at	Q3UA32	Mus musculus	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2
1426756_at	Q3UM52	Mus musculus	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2
1426756_at	Q99ME1	Mus musculus	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2
1426756_at	Q8BL27	Mus musculus	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 2
1454984_at	Q3UKU5	Mus musculus	leukemia inhibitory factor receptor
1454984_at	P42703	Mus musculus	leukemia inhibitory factor receptor
1454984_at	O35672	Mus musculus	leukemia inhibitory factor receptor
1454984_at	Q3U234	Mus musculus	leukemia inhibitory factor receptor
1454984_at	Q5I0Y2	Mus musculus	leukemia inhibitory factor receptor
1452515_a_at	Q3U614	Mus musculus	xylosyltransferase II
1452515_a_at	Q5SUY1	Mus musculus	xylosyltransferase II
1452515_a_at	Q9EPL0	Mus musculus	xylosyltransferase II
1452515_a_at	Q8K060	Mus musculus	xylosyltransferase II
1452515_a_at	Q3UCI0	Mus musculus	xylosyltransferase II
1452515_a_at	Q3TZ69	Mus musculus	xylosyltransferase II
1454149_a_at	Q9CVZ6	Mus musculus	expressed sequence AI428898
1426579_at	P70410	Mus musculus	guanine nucleotide binding protein-like 2 (nucleolar)
1426579_at	B1ASC3	Mus musculus	guanine nucleotide binding protein-like 2 (nucleolar)
1426579_at	Q99LH1	Mus musculus	guanine nucleotide binding protein-like 2 (nucleolar)
1426579_at	Q3V3N5	Mus musculus	guanine nucleotide binding protein-like 2 (nucleolar)
1426579_at	Q8BIF8	Mus musculus	guanine nucleotide binding protein-like 2 (nucleolar)
1426579_at	Q3UJL0	Mus musculus	guanine nucleotide binding protein-like 2 (nucleolar)
1421977_at	Q9JHI0	Mus musculus	matrix metallopeptidase 19
1421977_at	Q3UW97	Mus musculus	matrix metallopeptidase 19
1421977_at	Q2KHP2	Mus musculus	matrix metallopeptidase 19
1421977_at	Q8C360	Mus musculus	matrix metallopeptidase 19
1449319_at	Q9Z132	Mus musculus	R-spondin homolog (Xenopus laevis)
1449319_at	B1ASC1	Mus musculus	R-spondin homolog (Xenopus laevis)
1449319_at	Q3V1S3	Mus musculus	R-spondin homolog (Xenopus laevis)
1431726_a_at	Q9D3H0	Mus musculus	transmembrane protein 80
1431726_a_at	Q8BQL4	Mus musculus	transmembrane protein 80
1451542_at	Q9CYZ8	Mus musculus	single-stranded DNA binding protein 2; predicted gene 12470
1451542_at	Q99LX9	Mus musculus	single-stranded DNA binding protein 2; predicted gene 12470
1451542_at	B1B188	Mus musculus	single-stranded DNA binding protein 2; predicted gene 12470
1451542_at	Q540I3	Mus musculus	single-stranded DNA binding protein 2; predicted gene 12470
1451542_at	Q8BPZ5	Mus musculus	single-stranded DNA binding protein 2; predicted gene 12470
1450137_at	A2AMC4	Mus musculus	protein O-fucosyltransferase 1
1450137_at	Q91ZW2	Mus musculus	protein O-fucosyltransferase 1
1450137_at	A2AMC3	Mus musculus	protein O-fucosyltransferase 1
1450137_at	Q3V1R0	Mus musculus	protein O-fucosyltransferase 1
1450137_at	Q3UXG7	Mus musculus	protein O-fucosyltransferase 1
1450137_at	Q8C8R4	Mus musculus	protein O-fucosyltransferase 1
1450137_at	Q5DU44	Mus musculus	protein O-fucosyltransferase 1
1431417_at	A6X955	Mus musculus	junction adhesion molecule 2
1431417_at	Q9CWD9	Mus musculus	junction adhesion molecule 2
1431417_at	Q8CE95	Mus musculus	junction adhesion molecule 2
1431417_at	Q8C5K9	Mus musculus	junction adhesion molecule 2
1431417_at	Q9JI59	Mus musculus	junction adhesion molecule 2
1416686_at	Q9R0B9	Mus musculus	procollagen lysine, 2-oxoglutarate 5-dioxygenase 2
1416686_at	Q923L1	Mus musculus	procollagen lysine, 2-oxoglutarate 5-dioxygenase 2
1416686_at	Q923L2	Mus musculus	procollagen lysine, 2-oxoglutarate 5-dioxygenase 2
1416686_at	Q8VDT4	Mus musculus	procollagen lysine, 2-oxoglutarate 5-dioxygenase 2
1416686_at	Q3U055	Mus musculus	procollagen lysine, 2-oxoglutarate 5-dioxygenase 2
1419481_at	Q3TCF3	Mus musculus	selectin, lymphocyte
1419481_at	B1B507	Mus musculus	selectin, lymphocyte
1419481_at	Q3UV83	Mus musculus	selectin, lymphocyte
1419481_at	B1B506	Mus musculus	selectin, lymphocyte
1419481_at	Q3TSW6	Mus musculus	selectin, lymphocyte
1419481_at	Q3TR50	Mus musculus	selectin, lymphocyte
1419481_at	P18337	Mus musculus	selectin, lymphocyte
1419481_at	Q3TA36	Mus musculus	selectin, lymphocyte
1452152_at	Q5SUH7	Mus musculus	clathrin interactor 1
1452152_at	Q3UPG6	Mus musculus	clathrin interactor 1
1452152_at	Q5SUH6	Mus musculus	clathrin interactor 1
1452152_at	Q3UGL3	Mus musculus	clathrin interactor 1
1452152_at	Q8CFH4	Mus musculus	clathrin interactor 1
1452152_at	Q99KN9	Mus musculus	clathrin interactor 1
1452152_at	Q3TJF5	Mus musculus	clathrin interactor 1
1421153_at	Q8CEU1	Mus musculus	lysyl oxidase-like 4
1421153_at	Q6NV59	Mus musculus	lysyl oxidase-like 4
1421153_at	Q924C6	Mus musculus	lysyl oxidase-like 4
1421153_at	Q8C5D5	Mus musculus	lysyl oxidase-like 4
1421153_at	Q8CET3	Mus musculus	lysyl oxidase-like 4
1450080_at	Q9D6I0	Mus musculus	CAAX box 1 homolog C (human)
1421462_a_at	Q8BSV2	Mus musculus	leprecan 1
1421462_a_at	Q3TWX8	Mus musculus	leprecan 1
1421462_a_at	Q9QZT7	Mus musculus	leprecan 1
1421462_a_at	Q9QZT6	Mus musculus	leprecan 1
1421462_a_at	Q8CFL3	Mus musculus	leprecan 1
1421462_a_at	Q9CWK5	Mus musculus	leprecan 1
1421462_a_at	A6PW84	Mus musculus	leprecan 1
1421462_a_at	A6PW85	Mus musculus	leprecan 1
1421462_a_at	A2A7Q4	Mus musculus	leprecan 1
1421462_a_at	Q3V1T4	Mus musculus	leprecan 1
1421462_a_at	A2A7Q5	Mus musculus	leprecan 1
1449848_at	Q8R2X9	Mus musculus	guanine nucleotide binding protein, alpha 14
1449848_at	Q8C3M7	Mus musculus	guanine nucleotide binding protein, alpha 14
1449848_at	P30677	Mus musculus	guanine nucleotide binding protein, alpha 14
1449848_at	Q8CBT5	Mus musculus	guanine nucleotide binding protein, alpha 14
1436462_at	A2BE16	Mus musculus	predicted gene 2007; predicted gene 4724; predicted gene 14410; predicted gene, OTTMUSG00000016609; RIKEN cDNA 0610010B08 gene; RIKEN cDNA 3100002L24 gene; predicted gene 14308; predicted gene 14326; predicted gene 14434; predicted gene, 100043387; predicted gene 4631; predicted gene 14430
1436462_at	A2ART0	Mus musculus	predicted gene 2007; predicted gene 4724; predicted gene 14410; predicted gene, OTTMUSG00000016609; RIKEN cDNA 0610010B08 gene; RIKEN cDNA 3100002L24 gene; predicted gene 14308; predicted gene 14326; predicted gene 14434; predicted gene, 100043387; predicted gene 4631; predicted gene 14430
1436462_at	A2BE23	Mus musculus	predicted gene 2007; predicted gene 4724; predicted gene 14410; predicted gene, OTTMUSG00000016609; RIKEN cDNA 0610010B08 gene; RIKEN cDNA 3100002L24 gene; predicted gene 14308; predicted gene 14326; predicted gene 14434; predicted gene, 100043387; predicted gene 4631; predicted gene 14430
1436462_at	A2ART4	Mus musculus	predicted gene 2007; predicted gene 4724; predicted gene 14410; predicted gene, OTTMUSG00000016609; RIKEN cDNA 0610010B08 gene; RIKEN cDNA 3100002L24 gene; predicted gene 14308; predicted gene 14326; predicted gene 14434; predicted gene, 100043387; predicted gene 4631; predicted gene 14430
1436462_at	Q8BHI0	Mus musculus	predicted gene 2007; predicted gene 4724; predicted gene 14410; predicted gene, OTTMUSG00000016609; RIKEN cDNA 0610010B08 gene; RIKEN cDNA 3100002L24 gene; predicted gene 14308; predicted gene 14326; predicted gene 14434; predicted gene, 100043387; predicted gene 4631; predicted gene 14430
1436462_at	A2CF18	Mus musculus	predicted gene 2007; predicted gene 4724; predicted gene 14410; predicted gene, OTTMUSG00000016609; RIKEN cDNA 0610010B08 gene; RIKEN cDNA 3100002L24 gene; predicted gene 14308; predicted gene 14326; predicted gene 14434; predicted gene, 100043387; predicted gene 4631; predicted gene 14430
1436462_at	A2BFG5	Mus musculus	predicted gene 2007; predicted gene 4724; predicted gene 14410; predicted gene, OTTMUSG00000016609; RIKEN cDNA 0610010B08 gene; RIKEN cDNA 3100002L24 gene; predicted gene 14308; predicted gene 14326; predicted gene 14434; predicted gene, 100043387; predicted gene 4631; predicted gene 14430
1436462_at	A2BFG4	Mus musculus	predicted gene 2007; predicted gene 4724; predicted gene 14410; predicted gene, OTTMUSG00000016609; RIKEN cDNA 0610010B08 gene; RIKEN cDNA 3100002L24 gene; predicted gene 14308; predicted gene 14326; predicted gene 14434; predicted gene, 100043387; predicted gene 4631; predicted gene 14430
1436462_at	A2ARW1	Mus musculus	predicted gene 2007; predicted gene 4724; predicted gene 14410; predicted gene, OTTMUSG00000016609; RIKEN cDNA 0610010B08 gene; RIKEN cDNA 3100002L24 gene; predicted gene 14308; predicted gene 14326; predicted gene 14434; predicted gene, 100043387; predicted gene 4631; predicted gene 14430
1419457_at	Q69Z41	Mus musculus	Rho-guanine nucleotide exchange factor
1419457_at	A0PJC1	Mus musculus	Rho-guanine nucleotide exchange factor
1419457_at	Q6DI55	Mus musculus	Rho-guanine nucleotide exchange factor
1419457_at	B2RQQ2	Mus musculus	Rho-guanine nucleotide exchange factor
1419457_at	P97433	Mus musculus	Rho-guanine nucleotide exchange factor
1448343_a_at	A1L329	Mus musculus	neighbor of Brca1 gene 1
1448343_a_at	Q9JIH9	Mus musculus	neighbor of Brca1 gene 1
1448343_a_at	A2A4M8	Mus musculus	neighbor of Brca1 gene 1
1448343_a_at	Q6ZQK3	Mus musculus	neighbor of Brca1 gene 1
1448343_a_at	P97432	Mus musculus	neighbor of Brca1 gene 1
1448343_a_at	A2A4N7	Mus musculus	neighbor of Brca1 gene 1
1448343_a_at	Q91ZQ8	Mus musculus	neighbor of Brca1 gene 1
1448343_a_at	Q05BC8	Mus musculus	neighbor of Brca1 gene 1
1448343_a_at	A2A4N8	Mus musculus	neighbor of Brca1 gene 1
1448343_a_at	A2A4R0	Mus musculus	neighbor of Brca1 gene 1
1448343_a_at	A2A4N5	Mus musculus	neighbor of Brca1 gene 1
1421365_at	A6H6P0	Mus musculus	follistatin
1421365_at	P47931	Mus musculus	follistatin
1421365_at	Q8BNY0	Mus musculus	follistatin
1448028_at	Q3UH11	Mus musculus	TBC1 domain family, member 24
1448028_at	Q8BNF2	Mus musculus	TBC1 domain family, member 24
1448028_at	A5D6Q7	Mus musculus	TBC1 domain family, member 24
1448028_at	Q8BRB6	Mus musculus	TBC1 domain family, member 24
1448028_at	Q6ZPW4	Mus musculus	TBC1 domain family, member 24
1448028_at	Q3UUG6	Mus musculus	TBC1 domain family, member 24
1448028_at	Q3TTZ8	Mus musculus	TBC1 domain family, member 24
1448028_at	Q8C3C6	Mus musculus	TBC1 domain family, member 24
1448028_at	Q8C3W8	Mus musculus	TBC1 domain family, member 24
1448028_at	Q8BH92	Mus musculus	TBC1 domain family, member 24
1451342_at	Q8K2Q8	Mus musculus	spondin 1, (f-spondin) extracellular matrix protein
1451342_at	Q69ZZ7	Mus musculus	spondin 1, (f-spondin) extracellular matrix protein
1451342_at	Q8VCC9	Mus musculus	spondin 1, (f-spondin) extracellular matrix protein
1451342_at	Q3UYD7	Mus musculus	spondin 1, (f-spondin) extracellular matrix protein
1416039_x_at	Q3TX21	Mus musculus	cysteine rich protein 61
1416039_x_at	P18406	Mus musculus	cysteine rich protein 61
1424797_a_at	Q9QXB8	Mus musculus	paired-like homeodomain transcription factor 2
1424797_a_at	B1VD84	Mus musculus	paired-like homeodomain transcription factor 2
1424797_a_at	O70336	Mus musculus	paired-like homeodomain transcription factor 2
1424797_a_at	B1VD85	Mus musculus	paired-like homeodomain transcription factor 2
1424797_a_at	P97474	Mus musculus	paired-like homeodomain transcription factor 2
1424797_a_at	Q9JLA0	Mus musculus	paired-like homeodomain transcription factor 2
1424797_a_at	Q8BS64	Mus musculus	paired-like homeodomain transcription factor 2
1424797_a_at	Q9Z141	Mus musculus	paired-like homeodomain transcription factor 2
1424797_a_at	Q9R1V9	Mus musculus	paired-like homeodomain transcription factor 2
1424797_a_at	Q6DIA6	Mus musculus	paired-like homeodomain transcription factor 2
1424797_a_at	P97933	Mus musculus	paired-like homeodomain transcription factor 2
1424797_a_at	O08646	Mus musculus	paired-like homeodomain transcription factor 2
1418907_at	Q8C7H9	Mus musculus	coagulation factor V; similar to Murine coagulation factor V
1418907_at	Q3UV80	Mus musculus	coagulation factor V; similar to Murine coagulation factor V
